Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
Waynesburg Central High School,Central Greene School District,Central Greene School District,WCHS is the sole high school of the Central Greene School District,P5353,Forwards
1990 XXVI FIBA International Christmas Tournament,Spain,Spain,It took place at Palacio de Deportes de la Comunidad de Madrid Madrid Spain on 24 25 and 26 December 1990 with the participations of Real Madrid Otaysa runnersup of the 1989–90 FIBA European Cup Winners Cup POP 84 champions of the 1989–90 FIBA European Champions Cup Maccabi Elite Tel Aviv champions of the 1989–90 Ligat HaAl and Limoges CSP champions of the 1989–90 Nationale 1A,P17,Forwards
Kurt Oleska,Basketball,basketball,Kurt Oleska 21 August 1914 8211 9 January 1945 was a German basketball player,P641,Forwards
Wesley Person,National Basketball Association,NBA,Wesley Lavon Person born March 28 1971 is an American former professional basketball player who played in the NBA,P118,Forwards
Miha Zupan,Basketball,basketball,Miha Zupan born September 13 1982 is a Slovenian former professional basketball player,P641,Forwards
2011 LDB,Basketball,basketball,The 2011 LDB was the first edition of Liga de Desenvolvimento de Basquete the Under22 Brazilian basketball league,P641,Forwards
Stanley Nantais,Basketball,basketball,Stanley Red Nantais July 25 1913 8211 January 26 2004 was a Canadian basketball player and coach from Windsor Ontario Canada,P641,Forwards
Cheri Elliott,United States,American,Cheri Elliott born April 17 1970 is an American former champion female bicycle motocross BMX racer in the 1980s and a champion Downhill and Slalom mountain bike racer in the 1990s and early 2000s,P27,Forwards
European Basketball Club Super Cup,Basketball,basketball,The FIBA European Super Cup was a professional mens basketball club competition that was held by FIBA,P641,Forwards
Basketball at the 1967 Summer Universiade,Basketball,Basketball,The Basketball competitions in the 1967 Summer Universiade were held in Tokyo Japan from August 28 to September 3 1967,P641,Forwards
Vassilis Charalampopoulos basketball,Basketball,basketball,Vassilis Charalampopoulos alternate spellings Vasileios Vasilis Basilis Charalabopoulos Greek Βασίλης Χαραλαμπόπουλος born January 6 1997 is a Greek professional basketball player for Olympiacos of the EuroLeague,P641,Forwards
BasketHall Krasnodar,Krasnodar,Krasnodar,BasketHall Krasnodar or BaskethallKrasnodar Russian БаскетХолл Краснодар is a multipurpose indoor arena that is located in Krasnodar Russia,P131,Forwards
Trinity Grammar School New South Wales,New South Wales,New South Wales,Trinity Grammar School is a multicampus independent Anglican singlesex early learning primary and secondary day school for boys in innerwestern Sydney New South Wales Australia,P131,Forwards
Wang ShiHsuan,Basketball,basketball,Wang ShiHsuan born 17 August 1914 date of death unknown was a Chinese basketball player,P641,Forwards
Montgomery Area School District,Montgomery Area High School,Montgomery Area High School,In 2015 Montgomery Area School District operates 3 public schools Montgomery Area High School Montgomery Middle School and Montgomery Elementary School,P5353,Backwards
St Johns High School Delphos Ohio,United States,United States,Johns High School is a Roman Catholic private high school located in Delphos Ohio United States,P17,Forwards
Ong Kiat Guan,Basketball,basketball,1930 8211 4 December 1983 was a Singaporean basketball player,P641,Forwards
Lefteris Kakiousis,Shooting guard,shooting guard,He played at the point guard and shooting guard positions,P413,Forwards
Womens Korean Basketball League,Basketball,basketball,The Womens Korean Basketball League WKBL Hangul 한국여자프로농구 is the premier professional womens basketball league in South Korea,P641,Forwards
Yuri Korneev,Basketball,basketball,Yuri Korneev March 26 1937 in Moscow Soviet Union 8211 June 17 2002 was a Russian basketball player,P641,Forwards
Basketball National League,Basketball,basketball,The Basketball National League BNL is the preeminent mens professional basketball league in South Africa,P641,Forwards
Ratdech Kruatiwa,Basketball,basketball,Ratdech Kruatiwa Thai รัชเดช เครือทิวา born May 18 1985 in Angthong Thailand is a Thai professional basketball player,P641,Forwards
Emilio Giassetti,Italy,Italian,Emilio Giassetti born February 11 1906 date of death unknown was an Italian basketball player who competed in the 1936 Summer Olympics,P27,Forwards
Copa Princesa de Asturias,Basketball,basketball,The Copa Princesa de Asturias de Baloncesto English Princess of Asturias Cup of Basketball is an annual 2ndtier level national cup competition for Spanish professional basketball teams that is organized by Spains 2ndtier level professional league the Liga Española de Baloncesto LEB,P641,Forwards
1981 FIBA Club World Cup,Basketball,basketball,The 1981 FIBA Club World Cup was the 15th edition of the FIBA Intercontinental Cup for mens basketball clubs,P641,Forwards
Basketball at the 2005 Summer Universiade,Basketball,Basketball,The Basketball competitions in the 2005 Summer Universiade were held in İzmir Turkey,P641,Forwards
Dimitrios Papanikolaou,Small forward,small forward,He spent most of his career playing at the shooting guard and small forward positions although he also played at the power forward position late in his career,P413,Forwards
Rolly Goldring,Basketball,basketball,Rollit James Goldring 14 April 1937 8211 31 October 2017 was a Canadian basketball player,P641,Forwards
1976 FIBA Intercontinental Cup,Basketball,basketball,The 1976 FIBA Intercontinental Cup William Jones was the 10th edition of the FIBA Intercontinental Cup for mens basketball clubs,P641,Forwards
Wylie East High School,United States,USA,Wylie East High School commonly Wylie East or WEHS is a public high school located in Wylie Texas USA,P17,Forwards
R D National College,Mumbai,Mumbai,National College Sindhi رِشي دَيارام نيشنل ڪاليج8206 or simply as National College is an education institute on Linking Road in Bandra Mumbai Maharashtra India,P131,Forwards
Fernando Buesa Arena,Basketball,basketball,It is primarily used for basketball and is the home arena of Saski Baskonia,P641,Forwards
Slovak Basketball Association,Basketball,basketball,The Slovak Basketball Association Slovak Slovenská basketbalová asociácia also known as SBA is the governing body of basketball in Slovakia,P641,Forwards
Sergio Marelli,Basketball,basketball,Sergio Marelli 24 May 1926 8211 July 2006 was an Italian basketball player,P641,Forwards
Proliga Portugal,Basketball,basketball,The Proliga is the second basketball league in Portugal organised by the Federação ,P641,Forwards
Eric Piatkowski,Basketball,basketball,Eric Todd Piatkowski ˌpaɪətˈkaʊski born September 30 1970 is an American former professional basketball player in the National Basketball Association NBA,P641,Forwards
Akira Kodama,Basketball,basketball,Akira Kodama 小玉 晃 Kodama Akira born 20 March 1944 is a Japanese basketball player,P641,Forwards
Igors Miglinieks,Latvia,Latvian,Igors Miglinieks born 4 May 1964 is a retired Soviet and Latvian professional basketball player and coach,P27,Forwards
Yuka Harada,Basketball,basketball,Yuka Harada born 5 June 1968 is a Japanese basketball player,P641,Forwards
Laure Savasta,Point guard,point guard,She plays both point guard and shooting guard,P413,Forwards
Henri Hermans,Basketball,basketball,Henri Hermans born 3 March 1919 was a Belgian basketball player,P641,Forwards
Ansu Sesay,Basketball,basketball,Ansu Martin Sesay Jr born July 29 1976 is an American former professional basketball player,P641,Forwards
Luis Da Silva,Basketball,basketball player,Luis Fernando Trikz Da Silva Jr born August 3 1982 is an American actor basketball player author and producer,P641,Forwards
Hakan Demirel,Basketball,basketball,İsmail Hakan Demirel born 7 May 1986 is a Turkish professional basketball player for İstanbul BB of the Turkish Basketball Super League BSL,P641,Forwards
African Basketball League,Basketball,basketball,This will be achieved through the development of an ecosystem that will support the creation of viable and valuable basketball franchises,P641,Forwards
Marc Pingris,Basketball,basketball,Jean Marc Prado Pingris Jr born October 16 1981 is a Filipino former professional basketball player,P641,Forwards
Cherie Gallagher,Basketball,basketball,Cherie Gallagher née Smith born 8 January 1982 is an Australian professional basketball player who was a championship winning player for the Townsville Fire in the WNBL,P641,Forwards
Moustapha Sonko,Basketball,basketball,Moustapha Sonko born 14 June 1972 in Paris France is a former professional basketball player from France,P641,Forwards
Brackenridge High School,United States,USA,Brackenridge High School is a public high school located in central San Antonio Texas USA and classified as a 5A school by the UIL,P17,Forwards
Lincoln High School Lincoln Nebraska,United States,United States, Lincoln High School is a public secondary school located in Lincoln Nebraska United States,P17,Forwards
Andakara Prastawa,Basketball,basketball,Andakara Prastawa Dhyaksa known as Prastawa born in Jakarta 16 August 1992 is an Indonesian professional basketball player who currently plays for the Indonesia Patriots,P641,Forwards
Fernando Buesa Arena,Spain,Spain,Fernando Buesa Arena is an indoor sports arena in VitoriaGasteiz Spain,P17,Forwards
Takis Karatzoulidis,Basketball,basketball,Dimitris Takis Karatzoulidis Greek Δημήτρης Τάκης Καρατζουλίδης born June 2 1957 is a Greek former professional basketball player and coach,P641,Forwards
1983 I ACB International Tournament,Spain,Spain,It took place at Palau dels Esports de Barcelona Barcelona Spain on 2 3 and 4 September 1983 with the participations of FC Barcelona champions of the 1982–83 Liga Española de Baloncesto and the 1983 Copa del Rey de Baloncesto Real Madrid runnersup of the 1982–83 Liga Española de Baloncesto Banco di Roma champions of the 1982–83 FIP Serie A1 and Bosna champions of the 1982–83 First Federal Basketball League,P17,Forwards
Greater Los Angeles,United States,United States,Greater Los Angeles with a 2019 population of 18710563 is the secondlargest urban region area in the United States encompassing five counties in southern California extending from Ventura County in the west to San Bernardino County and Riverside County in the east with Los Angeles County in the center and Orange County to the southeast,P17,Forwards
Regis Jesuit High School,Colorado,Colorado,The high school shares much of its history with Regis University in neighboring Denver Colorado,P131,Forwards
Coolidge Independent School District,United States,USA,Coolidge Independent School District is a public school district based in Coolidge Texas USA,P17,Forwards
